State,District,Crime Category,Crime Type,Incident Date,Reported Crimes
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2016,221
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2017,174
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2018,160
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2019,169
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2020,125
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2021,77
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcar,2022,74
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2016,635
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2017,510
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2018,572
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2019,433
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2020,286
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2021,123
Johor,Johor Bahru Utara,property,Theft Vehicle Motorcycle,2022,161
Johor,Kluang,assault,Every Crime,2016,156
Johor,Kluang,assault,Every Crime,2017,117
Johor,Kluang,assault,Every Crime,2018,125
Johor,Kluang,assault,Every Crime,2019,127
Johor,Kluang,assault,Every Crime,2020,113
Johor,Kluang,assault,Every Crime,2021,80
Johor,Kluang,assault,Every Crime,2022,66
Johor,Kluang,assault,Causing Injury,2016,58
Johor,Kluang,assault,Causing Injury,2017,45
Johor,Kluang,assault,Causing Injury,2018,57
Johor,Kluang,assault,Causing Injury,2019,60
Johor,Kluang,assault,Causing Injury,2020,43
Johor,Kluang,assault,Causing Injury,2021,39
Johor,Kluang,assault,Causing Injury,2022,29
Johor,Kluang,assault,Murder,2016,4
Johor,Kluang,assault,Murder,2017,1
Johor,Kluang,assault,Murder,2018,1
Johor,Kluang,assault,Murder,2019,4
Johor,Kluang,assault,Murder,2020,2
Johor,Kluang,assault,Murder,2021,3
Johor,Kluang,assault,Murder,2022,1
Johor,Kluang,assault,Rape,2016,37
Johor,Kluang,assault,Rape,2017,24
Johor,Kluang,assault,Rape,2018,18
Johor,Kluang,assault,Rape,2019,17
Johor,Kluang,assault,Rape,2020,16
Johor,Kluang,assault,Rape,2021,12
Johor,Kluang,assault,Rape,2022,9
Johor,Kluang,assault,Robbery Gang Armed,2016,2
Johor,Kluang,assault,Robbery Gang Armed,2017,0
Johor,Kluang,assault,Robbery Gang Armed,2018,0
Johor,Kluang,assault,Robbery Gang Armed,2019,0
Johor,Kluang,assault,Robbery Gang Armed,2020,0
Johor,Kluang,assault,Robbery Gang Armed,2021,0
Johor,Kluang,assault,Robbery Gang Armed,2022,0
Johor,Kluang,assault,Robbery Gang Unarmed,2016,47
Johor,Kluang,assault,Robbery Gang Unarmed,2017,32
Johor,Kluang,assault,Robbery Gang Unarmed,2018,34
Johor,Kluang,assault,Robbery Gang Unarmed,2019,35
Johor,Kluang,assault,Robbery Gang Unarmed,2020,14
Johor,Kluang,assault,Robbery Gang Unarmed,2021,15
Johor,Kluang,assault,Robbery Gang Unarmed,2022,16
Johor,Kluang,assault,Robbery Solo Armed,2016,0
Johor,Kluang,assault,Robbery Solo Armed,2017,0
Johor,Kluang,assault,Robbery Solo Armed,2018,0
Johor,Kluang,assault,Robbery Solo Armed,2019,0
Johor,Kluang,assault,Robbery Solo Armed,2020,0
Johor,Kluang,assault,Robbery Solo Armed,2021,0
Johor,Kluang,assault,Robbery Solo Armed,2022,0
Johor,Kluang,assault,Robbery Solo Unarmed,2016,8
Johor,Kluang,assault,Robbery Solo Unarmed,2017,15
Johor,Kluang,assault,Robbery Solo Unarmed,2018,15
Johor,Kluang,assault,Robbery Solo Unarmed,2019,11
Johor,Kluang,assault,Robbery Solo Unarmed,2020,38
Johor,Kluang,assault,Robbery Solo Unarmed,2021,11
Johor,Kluang,assault,Robbery Solo Unarmed,2022,11
Johor,Kluang,property,Every Crime,2016,526
Johor,Kluang,property,Every Crime,2017,535
Johor,Kluang,property,Every Crime,2018,477
Johor,Kluang,property,Every Crime,2019,458
Johor,Kluang,property,Every Crime,2020,404
Johor,Kluang,property,Every Crime,2021,221
Johor,Kluang,property,Every Crime,2022,204
Johor,Kluang,property,Break In,2016,41
Johor,Kluang,property,Break In,2017,29
Johor,Kluang,property,Break In,2018,28
Johor,Kluang,property,Break In,2019,56
Johor,Kluang,property,Break In,2020,81
Johor,Kluang,property,Break In,2021,62
Johor,Kluang,property,Break In,2022,30
Johor,Kluang,property,Theft Other,2016,147
Johor,Kluang,property,Theft Other,2017,105
Johor,Kluang,property,Theft Other,2018,116
Johor,Kluang,property,Theft Other,2019,114
Johor,Kluang,property,Theft Other,2020,98
Johor,Kluang,property,Theft Other,2021,77
Johor,Kluang,property,Theft Other,2022,71
Johor,Kluang,property,Theft Vehicle Lorry,2016,11
Johor,Kluang,property,Theft Vehicle Lorry,2017,15
Johor,Kluang,property,Theft Vehicle Lorry,2018,31
Johor,Kluang,property,Theft Vehicle Lorry,2019,12
Johor,Kluang,property,Theft Vehicle Lorry,2020,12
Johor,Kluang,property,Theft Vehicle Lorry,2021,2
Johor,Kluang,property,Theft Vehicle Lorry,2022,4
Johor,Kluang,property,Theft Vehicle Motorcar,2016,35
Johor,Kluang,property,Theft Vehicle Motorcar,2017,47
Johor,Kluang,property,Theft Vehicle Motorcar,2018,44
Johor,Kluang,property,Theft Vehicle Motorcar,2019,41
Johor,Kluang,property,Theft Vehicle Motorcar,2020,45
Johor,Kluang,property,Theft Vehicle Motorcar,2021,12
Johor,Kluang,property,Theft Vehicle Motorcar,2022,15
Johor,Kluang,property,Theft Vehicle Motorcycle,2016,292
Johor,Kluang,property,Theft Vehicle Motorcycle,2017,339
Johor,Kluang,property,Theft Vehicle Motorcycle,2018,258
Johor,Kluang,property,Theft Vehicle Motorcycle,2019,235
Johor,Kluang,property,Theft Vehicle Motorcycle,2020,168
Johor,Kluang,property,Theft Vehicle Motorcycle,2021,68
Johor,Kluang,property,Theft Vehicle Motorcycle,2022,84
Johor,Kota Tinggi,assault,Every Crime,2016,109
Johor,Kota Tinggi,assault,Every Crime,2017,89
Johor,Kota Tinggi,assault,Every Crime,2018,67
Johor,Kota Tinggi,assault,Every Crime,2019,70
Johor,Kota Tinggi,assault,Every Crime,2020,72
Johor,Kota Tinggi,assault,Every Crime,2021,37
Johor,Kota Tinggi,assault,Every Crime,2022,40
Johor,Kota Tinggi,assault,Causing Injury,2016,11
Johor,Kota Tinggi,assault,Causing Injury,2017,21
Johor,Kota Tinggi,assault,Causing Injury,2018,30
Johor,Kota Tinggi,assault,Causing Injury,2019,16
Johor,Kota Tinggi,assault,Causing Injury,2020,35
Johor,Kota Tinggi,assault,Causing Injury,2021,18
Johor,Kota Tinggi,assault,Causing Injury,2022,18
Johor,Kota Tinggi,assault,Murder,2016,8
Johor,Kota Tinggi,assault,Murder,2017,7
Johor,Kota Tinggi,assault,Murder,2018,2
Johor,Kota Tinggi,assault,Murder,2019,6
Johor,Kota Tinggi,assault,Murder,2020,2
Johor,Kota Tinggi,assault,Murder,2021,1
Johor,Kota Tinggi,assault,Murder,2022,2
Johor,Kota Tinggi,assault,Rape,2016,19
Johor,Kota Tinggi,assault,Rape,2017,13
Johor,Kota Tinggi,assault,Rape,2018,8
Johor,Kota Tinggi,assault,Rape,2019,11
Johor,Kota Tinggi,assault,Rape,2020,10
Johor,Kota Tinggi,assault,Rape,2021,6
Johor,Kota Tinggi,assault,Rape,2022,15
Johor,Kota Tinggi,assault,Robbery Gang Armed,2016,0
Johor,Kota Tinggi,assault,Robbery Gang Armed,2017,0
Johor,Kota Tinggi,assault,Robbery Gang Armed,2018,0
Johor,Kota Tinggi,assault,Robbery Gang Armed,2019,0
Johor,Kota Tinggi,assault,Robbery Gang Armed,2020,1
Johor,Kota Tinggi,assault,Robbery Gang Armed,2021,0
Johor,Kota Tinggi,assault,Robbery Gang Armed,2022,0
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2016,50
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2017,33
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2018,21
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2019,27
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2020,13
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2021,5
Johor,Kota Tinggi,assault,Robbery Gang Unarmed,2022,4
Johor,Kota Tinggi,assault,Robbery Solo Armed,2016,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2017,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2018,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2019,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2020,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2021,0
Johor,Kota Tinggi,assault,Robbery Solo Armed,2022,0
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2016,21
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2017,15
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2018,6
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2019,10
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2020,11
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2021,7
Johor,Kota Tinggi,assault,Robbery Solo Unarmed,2022,1
Johor,Kota Tinggi,property,Every Crime,2016,456
Johor,Kota Tinggi,property,Every Crime,2017,494
Johor,Kota Tinggi,property,Every Crime,2018,475
Johor,Kota Tinggi,property,Every Crime,2019,401
Johor,Kota Tinggi,property,Every Crime,2020,368
Johor,Kota Tinggi,property,Every Crime,2021,186
Johor,Kota Tinggi,property,Every Crime,2022,169
Johor,Kota Tinggi,property,Break In,2016,43
Johor,Kota Tinggi,property,Break In,2017,102
Johor,Kota Tinggi,property,Break In,2018,108
Johor,Kota Tinggi,property,Break In,2019,79
Johor,Kota Tinggi,property,Break In,2020,67
Johor,Kota Tinggi,property,Break In,2021,49
Johor,Kota Tinggi,property,Break In,2022,44
Johor,Kota Tinggi,property,Theft Other,2016,60
Johor,Kota Tinggi,property,Theft Other,2017,98
Johor,Kota Tinggi,property,Theft Other,2018,106
Johor,Kota Tinggi,property,Theft Other,2019,94
Johor,Kota Tinggi,property,Theft Other,2020,84
Johor,Kota Tinggi,property,Theft Other,2021,54
Johor,Kota Tinggi,property,Theft Other,2022,54
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2016,9
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2017,17
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2018,13
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2019,10
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2020,10
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2021,1
Johor,Kota Tinggi,property,Theft Vehicle Lorry,2022,3
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2016,45
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2017,46
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2018,48
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2019,32
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2020,33
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2021,11
Johor,Kota Tinggi,property,Theft Vehicle Motorcar,2022,15
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2016,299
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2017,231
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2018,200
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2019,186
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2020,174
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2021,71
Johor,Kota Tinggi,property,Theft Vehicle Motorcycle,2022,53
Johor,Kulaijaya,assault,Every Crime,2016,156
Johor,Kulaijaya,assault,Every Crime,2017,209
Johor,Kulaijaya,assault,Every Crime,2018,202
Johor,Kulaijaya,assault,Every Crime,2019,143
Johor,Kulaijaya,assault,Every Crime,2020,78
Johor,Kulaijaya,assault,Every Crime,2021,66
Johor,Kulaijaya,assault,Every Crime,2022,79
Johor,Kulaijaya,assault,Causing Injury,2016,47
Johor,Kulaijaya,assault,Causing Injury,2017,53
Johor,Kulaijaya,assault,Causing Injury,2018,47
Johor,Kulaijaya,assault,Causing Injury,2019,43
Johor,Kulaijaya,assault,Causing Injury,2020,11
Johor,Kulaijaya,assault,Causing Injury,2021,18
Johor,Kulaijaya,assault,Causing Injury,2022,21
Johor,Kulaijaya,assault,Murder,2016,7
Johor,Kulaijaya,assault,Murder,2017,6
Johor,Kulaijaya,assault,Murder,2018,7
Johor,Kulaijaya,assault,Murder,2019,1
Johor,Kulaijaya,assault,Murder,2020,7
Johor,Kulaijaya,assault,Murder,2021,5
Johor,Kulaijaya,assault,Murder,2022,1
Johor,Kulaijaya,assault,Rape,2016,4
Johor,Kulaijaya,assault,Rape,2017,11
Johor,Kulaijaya,assault,Rape,2018,20
Johor,Kulaijaya,assault,Rape,2019,9
Johor,Kulaijaya,assault,Rape,2020,8
Johor,Kulaijaya,assault,Rape,2021,9
Johor,Kulaijaya,assault,Rape,2022,13
Johor,Kulaijaya,assault,Robbery Gang Armed,2016,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2017,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2018,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2019,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2020,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2021,0
Johor,Kulaijaya,assault,Robbery Gang Armed,2022,0
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2016,76
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2017,75
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2018,88
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2019,53
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2020,10
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2021,29
Johor,Kulaijaya,assault,Robbery Gang Unarmed,2022,31
Johor,Kulaijaya,assault,Robbery Solo Armed,2016,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2017,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2018,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2019,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2020,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2021,0
Johor,Kulaijaya,assault,Robbery Solo Armed,2022,0
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2016,22
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2017,64
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2018,40
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2019,37
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2020,42
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2021,5
Johor,Kulaijaya,assault,Robbery Solo Unarmed,2022,13
Johor,Kulaijaya,property,Every Crime,2016,617
Johor,Kulaijaya,property,Every Crime,2017,563
Johor,Kulaijaya,property,Every Crime,2018,547
Johor,Kulaijaya,property,Every Crime,2019,543
Johor,Kulaijaya,property,Every Crime,2020,297
Johor,Kulaijaya,property,Every Crime,2021,214
Johor,Kulaijaya,property,Every Crime,2022,216
Johor,Kulaijaya,property,Break In,2016,163
Johor,Kulaijaya,property,Break In,2017,134
Johor,Kulaijaya,property,Break In,2018,136
Johor,Kulaijaya,property,Break In,2019,112
Johor,Kulaijaya,property,Break In,2020,57
Johor,Kulaijaya,property,Break In,2021,46
Johor,Kulaijaya,property,Break In,2022,46
Johor,Kulaijaya,property,Theft Other,2016,166
Johor,Kulaijaya,property,Theft Other,2017,168
Johor,Kulaijaya,property,Theft Other,2018,178
Johor,Kulaijaya,property,Theft Other,2019,188
Johor,Kulaijaya,property,Theft Other,2020,76
Johor,Kulaijaya,property,Theft Other,2021,68
Johor,Kulaijaya,property,Theft Other,2022,62
Johor,Kulaijaya,property,Theft Vehicle Lorry,2016,39
Johor,Kulaijaya,property,Theft Vehicle Lorry,2017,26
Johor,Kulaijaya,property,Theft Vehicle Lorry,2018,21
Johor,Kulaijaya,property,Theft Vehicle Lorry,2019,19
Johor,Kulaijaya,property,Theft Vehicle Lorry,2020,12
Johor,Kulaijaya,property,Theft Vehicle Lorry,2021,11
Johor,Kulaijaya,property,Theft Vehicle Lorry,2022,9
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2016,58
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2017,49
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2018,40
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2019,44
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2020,39
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2021,28
Johor,Kulaijaya,property,Theft Vehicle Motorcar,2022,28
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2016,191
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2017,186
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2018,172
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2019,180
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2020,113
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2021,61
Johor,Kulaijaya,property,Theft Vehicle Motorcycle,2022,71
Johor,Ledang,assault,Every Crime,2016,50
Johor,Ledang,assault,Every Crime,2017,44
Johor,Ledang,assault,Every Crime,2018,33
Johor,Ledang,assault,Every Crime,2019,21
Johor,Ledang,assault,Every Crime,2020,34
Johor,Ledang,assault,Every Crime,2021,14
Johor,Ledang,assault,Every Crime,2022,23
Johor,Ledang,assault,Causing Injury,2016,17
Johor,Ledang,assault,Causing Injury,2017,10
Johor,Ledang,assault,Causing Injury,2018,13
Johor,Ledang,assault,Causing Injury,2019,7
Johor,Ledang,assault,Causing Injury,2020,10
Johor,Ledang,assault,Causing Injury,2021,4
Johor,Ledang,assault,Causing Injury,2022,11
Johor,Ledang,assault,Murder,2016,1
Johor,Ledang,assault,Murder,2017,1
Johor,Ledang,assault,Murder,2018,2
Johor,Ledang,assault,Murder,2019,0
Johor,Ledang,assault,Murder,2020,0
Johor,Ledang,assault,Murder,2021,1
Johor,Ledang,assault,Murder,2022,0
Johor,Ledang,assault,Rape,2016,12
Johor,Ledang,assault,Rape,2017,8
Johor,Ledang,assault,Rape,2018,13
Johor,Ledang,assault,Rape,2019,2
Johor,Ledang,assault,Rape,2020,8
Johor,Ledang,assault,Rape,2021,1
Johor,Ledang,assault,Rape,2022,5
Johor,Ledang,assault,Robbery Gang Armed,2016,0
Johor,Ledang,assault,Robbery Gang Armed,2017,0
Johor,Ledang,assault,Robbery Gang Armed,2018,0
Johor,Ledang,assault,Robbery Gang Armed,2019,0
Johor,Ledang,assault,Robbery Gang Armed,2020,0
Johor,Ledang,assault,Robbery Gang Armed,2021,0
Johor,Ledang,assault,Robbery Gang Armed,2022,0
Johor,Ledang,assault,Robbery Gang Unarmed,2016,15
Johor,Ledang,assault,Robbery Gang Unarmed,2017,21
Johor,Ledang,assault,Robbery Gang Unarmed,2018,3
Johor,Ledang,assault,Robbery Gang Unarmed,2019,7
Johor,Ledang,assault,Robbery Gang Unarmed,2020,12
Johor,Ledang,assault,Robbery Gang Unarmed,2021,1
Johor,Ledang,assault,Robbery Gang Unarmed,2022,6
Johor,Ledang,assault,Robbery Solo Armed,2016,0
Johor,Ledang,assault,Robbery Solo Armed,2017,0
Johor,Ledang,assault,Robbery Solo Armed,2018,0
Johor,Ledang,assault,Robbery Solo Armed,2019,0
Johor,Ledang,assault,Robbery Solo Armed,2020,0
Johor,Ledang,assault,Robbery Solo Armed,2021,0
Johor,Ledang,assault,Robbery Solo Armed,2022,0
Johor,Ledang,assault,Robbery Solo Unarmed,2016,5
Johor,Ledang,assault,Robbery Solo Unarmed,2017,4
Johor,Ledang,assault,Robbery Solo Unarmed,2018,2
Johor,Ledang,assault,Robbery Solo Unarmed,2019,5
Johor,Ledang,assault,Robbery Solo Unarmed,2020,4
Johor,Ledang,assault,Robbery Solo Unarmed,2021,7
Johor,Ledang,assault,Robbery Solo Unarmed,2022,1
Johor,Ledang,property,Every Crime,2016,220
Johor,Ledang,property,Every Crime,2017,190
Johor,Ledang,property,Every Crime,2018,174
Johor,Ledang,property,Every Crime,2019,195
Johor,Ledang,property,Every Crime,2020,144
Johor,Ledang,property,Every Crime,2021,71
Johor,Ledang,property,Every Crime,2022,78
Johor,Ledang,property,Break In,2016,43
Johor,Ledang,property,Break In,2017,25
Johor,Ledang,property,Break In,2018,28
Johor,Ledang,property,Break In,2019,53
Johor,Ledang,property,Break In,2020,45
Johor,Ledang,property,Break In,2021,14
Johor,Ledang,property,Break In,2022,27
Johor,Ledang,property,Theft Other,2016,65
Johor,Ledang,property,Theft Other,2017,71
Johor,Ledang,property,Theft Other,2018,63
Johor,Ledang,property,Theft Other,2019,66
Johor,Ledang,property,Theft Other,2020,46
Johor,Ledang,property,Theft Other,2021,12
Johor,Ledang,property,Theft Other,2022,16
Johor,Ledang,property,Theft Vehicle Lorry,2016,1
Johor,Ledang,property,Theft Vehicle Lorry,2017,3
Johor,Ledang,property,Theft Vehicle Lorry,2018,3
Johor,Ledang,property,Theft Vehicle Lorry,2019,0
Johor,Ledang,property,Theft Vehicle Lorry,2020,3
Johor,Ledang,property,Theft Vehicle Lorry,2021,1
Johor,Ledang,property,Theft Vehicle Lorry,2022,2
Johor,Ledang,property,Theft Vehicle Motorcar,2016,11
Johor,Ledang,property,Theft Vehicle Motorcar,2017,8
Johor,Ledang,property,Theft Vehicle Motorcar,2018,5
Johor,Ledang,property,Theft Vehicle Motorcar,2019,13
Johor,Ledang,property,Theft Vehicle Motorcar,2020,5
Johor,Ledang,property,Theft Vehicle Motorcar,2021,1
Johor,Ledang,property,Theft Vehicle Motorcar,2022,2
Johor,Ledang,property,Theft Vehicle Motorcycle,2016,100
Johor,Ledang,property,Theft Vehicle Motorcycle,2017,83
Johor,Ledang,property,Theft Vehicle Motorcycle,2018,75
Johor,Ledang,property,Theft Vehicle Motorcycle,2019,63
Johor,Ledang,property,Theft Vehicle Motorcycle,2020,45
Johor,Ledang,property,Theft Vehicle Motorcycle,2021,43
Johor,Ledang,property,Theft Vehicle Motorcycle,2022,31
Johor,Mersing,assault,Every Crime,2016,42
